,bg,eq_BG,CGM_glucose,IOB,rate,running_temp,unsafe_action_reason,LBGI,HBGI,BGI,Label,detection
61,51.2,92,51.199723089805744,-1.21,0.0,0.0,Null,28.029074799796426,68.98118705189606,194.02052370338498,100.0,0
62,51.41,95,51.41125672903014,-1.265,0.0,0.0,Null,29.250386119990313,67.88624757488185,194.27326738974432,0.0,0
63,51.7,96,51.69555899236434,-1.269,0.0,0.0,Null,30.41069441799106,66.82552495652432,194.47243874903074,0.0,0
64,52.05,96,52.04807827761796,-1.267,0.0,0.0,Null,31.50780422962476,65.79743995719318,194.61048837363586,0.0,0
65,52.46,96,52.46471468854885,-1.264,0.0,0.0,Null,32.540194035857375,64.80050904875085,194.68140616921644,0.0,0
66,52.94,98,52.941770644888095,-1.261,0.0,0.0,Null,33.50694794232936,63.83333727190382,194.68057042846638,0.0,0
67,53.48,98,53.475906607054405,-1.258,0.0,0.0,Null,34.40768948139347,62.894611723787584,194.60460241036208,0.0,0
68,54.06,98,54.06410146102289,-1.254,0.0,0.0,Null,35.24251845789702,61.98309561184864,194.45122813949132,0.0,0
69,54.7,101,54.7036171271777,-1.299,0.0,0.0,Null,36.01195146465228,61.097622817393656,194.21914856409188,0.0,0
70,55.39,102,55.39196698179545,-1.294,0.0,0.0,Null,36.716866454913834,60.23709291855713,193.90791874694196,0.0,0
71,56.13,103,56.12688770828533,-1.289,0.0,0.0,Null,37.35845157047942,59.40046662802161,193.5178363970021,0.0,0
72,56.91,104,56.90631422544403,-1.283,0.0,0.0,Null,37.938158278246014,58.58676160571995,193.04983976793193,0.0,0
73,57.73,104,57.72835737035261,-1.274,0.0,0.0,Null,38.457658758388725,57.79504861104805,192.50541473887355,0.0,0
74,58.59,107,58.59128404318269,-1.3,0.0,0.0,Null,38.918807407484486,57.024447962900744,191.88651074077046,0.0,0
75,59.49,108,59.49349954945803,-1.296,0.0,0.0,Null,39.323606264232694,56.274126279178375,191.19546508682214,0.0,0
76,60.43,109,60.43353190184954,-1.291,0.0,0.0,Null,39.67417412900758,55.54329347035787,190.4349351987309,0.0,0
77,61.41,109,61.41001786815835,-1.286,0.0,0.0,Null,39.972719127116235,54.83119996432764,189.60783818288775,0.0,0
78,62.42,111,62.42169057468251,-1.28,0.0,0.0,Null,40.22151445581805,54.13713414199438,188.7172971956249,0.0,0
79,63.47,112,63.46736849467431,-1.274,0.0,0.0,Null,40.4228770539992,53.46041996521946,187.7665940384373,0.0,0
80,64.55,114,64.54594567014317,-1.262,0.0,0.0,Null,40.57914893854735,52.800414780463655,186.759127438022,0.0,0
81,65.66,115,65.65638303194604,-1.262,0.0,0.0,Null,40.692680961073016,52.156507283140925,185.6983764884279,0.0,0
82,66.8,117,66.7977006980596,-1.26,0.0,0.0,Null,40.765818751206425,51.52811562912718,184.58786876066722,0.0,0
83,67.97,118,67.96897114328128,-1.259,0.0,0.0,Null,40.80089062712783,50.91468568116138,183.43115261657843,0.0,0
84,69.17,119,69.1693131454989,-1.257,0.0,0.0,Null,40.80019726940181,50.31568937903007,182.23177329686376,0.0,0
85,70.4,120,70.39788642423969,-1.254,0.0,0.0,Null,40.76600296993683,49.73062322345996,180.99325238679356,0.0,0
86,71.65,123,71.65388689658818,-1.3,0.0,0.0,Null,40.70052828351149,49.15900686456961,179.7190702961622,0.0,0
87,72.94,124,72.93654248387502,-1.296,0.0,0.0,Null,40.605943924466175,48.60038178656314,178.41265142205862,0.0,0
88,74.25,125,74.24510940989781,-1.292,0.0,0.0,Null,40.48436576562743,48.05431008109614,177.07735169344716,0.0,0
89,75.58,126,75.57886893794728,-1.286,0.7,0.0,row_28,40.33785081017016,47.52037330241728,175.71644822517493,0.0,100
90,76.94,125,76.93712449967282,-1.229,0.7,0.7,Null,40.16839401984738,46.99817139799512,174.33313083568498,0.0,0
91,78.32,124,78.31919917391627,-1.174,0.7,0.7,Null,39.977925894794375,46.48732170888648,172.93049520736173,0.0,0
92,79.72,118,79.72443347815036,-0.879,0.7,0.7,Null,39.76831071094128,45.98745803459738,171.51153749107732,0.0,0
93,81.15,118,81.14858716572353,-0.845,0.7,0.7,Null,39.54139836091255,45.49822975763358,170.07925623709227,0.0,0
94,82.58,118,82.58469665786494,-0.81,0.7,0.7,Null,39.29904332379325,45.0193010233427,168.6366886942719,0.0,0
95,84.02,118,84.02377513934277,-0.775,0.7,0.7,Null,39.043102202581295,44.55034997101621,167.18690434719502,0.0,0
96,85.46,118,85.45538859968475,-0.74,0.7,0.7,Null,38.7754184228221,44.09106801255213,165.73297287074843,0.0,0
97,86.87,118,86.86813510181295,-0.704,0.7,0.7,Null,38.49780044537583,43.64115915528118,164.277919201314,0.0,0
98,88.25,117,88.25004857016684,-0.669,0.7,0.7,Null,38.21199806533593,43.2003393658339,162.8246748623397,0.0,0
99,89.59,117,89.58894305325768,-0.635,0.7,0.7,Null,37.91967995560646,42.768335972175564,161.37603185556404,0.0,0
100,90.87,117,90.87270897109666,-0.601,0.7,0.7,Null,37.622414502471955,42.34488710116392,159.93460320727175,0.0,0
101,92.09,117,92.08956933534236,-0.568,0.75,0.7,row_28,37.32165512086311,41.92974114919173,158.50279254010968,0.0,100
102,93.23,114,93.22830125747306,-0.486,0.75,0.75,Null,37.018730586452705,41.5226562836656,157.0827737402366,0.0,0
103,94.28,114,94.27842612470276,-0.455,0.75,0.75,Null,36.71484044344629,41.12339997324574,155.67648083338406,0.0,0
104,95.23,113,95.23037050135636,-0.425,0.7,0.75,Null,36.41105520886036,40.73174854492911,154.28560750757893,0.0,0
105,96.08,115,96.07529214854172,-0.443,0.7,0.7,Null,36.10832251430679,40.34748676620336,152.9116185610203,0.0,0
106,96.81,113,96.8052705497893,-0.414,0.7,0.7,Null,35.80747593023617,39.97040745063137,151.55576676173507,0.0,0
107,97.41,113,97.41345915965752,-0.386,0.7,0.7,Null,35.509246241635275,39.60031108534774,150.21911465396605,0.0,0
108,97.89,112,97.8945153959266,-0.36,0.7,0.7,Null,35.214273354337195,39.23700547906015,148.9025576667947,0.0,0
109,98.24,110,98.24459002224602,-0.334,0.7,0.7,Null,34.923120427572044,38.880305429250505,147.6068517136451,0.0,0
110,98.46,109,98.46129759350752,-0.309,0.6,0.7,Null,34.63628930629844,38.53003240736537,146.3326434273276,0.0,0
