bg,eq_BG,CGM_glucose,running_temp,rate,IOB,unsafe_action_reason
60,65,60.0,0,2.36,-0.1,Null
60,56,60,2.36,2.36,0.1,Null
60,49,60,2.36,2.36,0.25,Null
60,43,60,2.36,2.36,0.398,Null
60,36,60,2.36,2.36,0.545,Null
59.99,31,59.99239564913466,2.36,2.36,0.689,Null
59.96,26,59.964538378104,2.36,2.36,0.83,Null
59.9,22,59.90074275213314,2.36,2.36,0.918,Null
59.78,16,59.78387272136328,2.36,2.36,1.053,Null
59.6,10,59.5966097121716,2.36,2.36,1.184,Null
59.32,5,59.322475996674186,2.36,2.36,1.312,Null
58.95,-1,58.946661400409546,2.36,2.36,1.435,Null
58.46,-5,58.45668184001936,2.36,2.36,1.554,Null
57.84,-11,57.84288454447595,2.36,2.36,1.669,Null
57.1,-14,57.09880652736554,2.36,2.36,1.729,Null
56.22,-19,56.221389082112985,2.36,2.36,1.835,Null
55.21,-24,55.21105080785281,2.36,2.36,1.937,Null
54.07,-29,54.071623968244566,2.36,2.36,2.034,Null
52.81,-33,52.81016289690493,2.36,2.36,2.077,Null
51.44,-37,51.436637814460134,2.36,2.36,2.165,Null
49.96,-42,49.96353203615432,2.36,2.36,2.25,Null
48.41,-46,48.405364481327005,2.36,2.36,2.33,Null
46.78,-51,46.77816216458959,2.36,2.36,2.407,Null
45.1,-55,45.09890865106004,2.36,2.36,2.48,Null
43.38,-59,43.38499417680596,2.36,2.36,2.547,Null
41.65,-61,41.65369132588407,2.36,2.36,2.563,Null
39.92,-64,39.92167701917108,2.36,2.36,2.624,Null
39.8,46,39.79797877873436,2.36,2.36,0,Null
40.84,40,40.84361453237062,2.36,2.36,0.15,Null
41.91,35,41.91160271253738,2.36,2.36,0.299,Null
43,30,43.00190710069451,2.36,2.36,0.446,Null
44.11,25,44.10793701042996,2.36,2.36,0.592,Null
45.22,21,45.21807112025711,2.36,2.36,0.735,Null
46.32,17,46.31690054279053,2.36,2.36,0.875,Null
47.39,14,47.38627758966026,2.36,2.36,0.962,Null
48.41,10,48.40623958585236,2.36,2.36,1.096,Null
49.36,6,49.35585650146454,2.36,2.36,1.226,Null
50.21,1,50.21403138752713,2.36,2.36,1.351,Null
50.96,-2,50.96026547857393,2.36,2.36,1.473,Null
51.58,-7,51.575386072346994,2.36,2.36,1.591,Null
52.04,-12,52.04222513473312,2.36,2.36,1.704,Null
52.35,-14,52.346230005935986,2.36,2.36,1.763,Null
52.48,-18,52.47598447516784,2.36,2.36,1.867,Null
52.42,-22,52.42361860118166,2.36,2.36,1.967,Null
52.19,-27,52.18508860799056,2.36,2.36,2.063,Null
51.76,-31,51.760313462750624,2.36,2.36,2.155,Null
51.15,-36,51.1531617027949,2.36,2.36,2.242,Null
50.37,-38,50.37128998680847,2.36,2.36,2.275,Null
49.43,-42,49.42584292991659,2.36,2.36,2.353,Null
48.33,-47,48.331031300819454,2.36,2.36,2.428,Null
47.1,-51,47.10361196123051,2.36,2.36,2.498,Null
45.76,-52,45.76229751354726,2.36,2.36,2.515,Null
44.33,-57,44.32712618056941,2.36,2.36,2.579,Null
42.82,-60,42.81882286620583,2.36,2.36,2.638,Null
41.26,-64,41.258180734248256,2.36,2.36,2.695,Null
39.67,-67,39.665489263304515,2.36,2.36,2.747,Null
