bg,eq_BG,CGM_glucose,IOB,rate,running_temp,unsafe_action_reason
99.86,109,99.86157804100262,-0.267,0.6,0.45,Null
99.71,108,99.70755834353018,-0.25,0.5,0.6,Null
99.56,107,99.56035278396881,-0.242,0.45,0.5,Null
99.42,107,99.4205627194221,-0.234,0.45,0.45,Null
99.29,107,99.28824414780622,-0.232,0.45,0.45,Null
99.16,108,99.16350560005574,-0.273,0.5,0.45,Null
99.05,108,99.04670955629575,-0.263,0.5,0.5,Null
98.94,107,98.93838206429638,-0.253,0.45,0.5,Null
98.84,109,98.83914170498677,-0.293,0.6,0.45,Null
98.75,108,98.74941802269406,-0.283,0.5,0.6,Null
98.67,108,98.66947977500773,-0.273,0.5,0.5,Null
98.6,107,98.59968582499894,-0.255,1.51,0.5,Null
98.54,102,98.53975897715033,-0.145,1.51,1.51,Null
98.49,100,98.48940986340892,-0.09,1.51,1.51,Null
98.45,94,98.44833693491601,0.027,1.51,1.51,Null
98.41,93,98.41166879978387,0.084,1.51,1.51,Null
98.37,90,98.37136439315728,0.14,1.51,1.51,Null
98.32,89,98.31733437389174,0.19,1.51,1.51,Null
98.24,84,98.23833768228684,0.293,1.51,1.51,Null
98.12,82,98.12269806646412,0.346,1.51,1.51,Null
97.96,78,97.9588761640802,0.454,1.51,1.51,Null
97.74,75,97.7359244672507,0.501,1.51,1.51,Null
97.44,73,97.44384563047566,0.54,1.51,1.51,Null
97.07,71,97.0738691845663,0.585,1.51,1.51,Null
96.62,66,96.61865769500709,0.676,1.51,1.51,Null
96.07,64,96.07245056949156,0.714,1.51,1.51,Null
95.43,61,95.43115186680724,0.76,1.51,1.51,Null
94.69,57,94.69236737813964,0.836,1.51,1.51,Null
93.86,54,93.85539574682865,0.875,1.51,1.51,Null
92.92,53,92.92117828916375,0.896,1.51,1.51,Null
91.89,53,91.89221232616391,0.873,1.51,1.51,Null
90.77,53,90.77243310824795,0.848,1.51,1.51,Null
89.57,53,89.56706970955594,0.823,1.51,1.51,Null
88.28,52,88.28248050854688,0.803,1.51,1.51,Null
86.93,52,86.92597400112605,0.774,1.51,1.51,Null
85.51,52,85.50562067766424,0.737,1.51,1.51,Null
84.03,48,84.03006152036996,0.807,1.51,1.51,Null
82.51,45,82.5083183432411,0.827,1.51,1.51,Null
80.95,40,80.94961071711985,0.904,1.51,1.51,Null
79.36,38,79.36318362105443,0.913,1.51,1.51,Null
77.76,36,77.75814926881992,0.931,1.51,1.51,Null
76.14,31,76.14334581025017,1.004,1.51,1.51,Null
74.53,29,74.52721483591263,1.017,1.51,1.51,Null
72.92,28,72.91769885384281,1.023,1.51,1.51,Null
71.32,24,71.32215918812348,1.084,1.51,1.51,Null
69.75,22,69.74731409558326,1.104,1.51,1.51,Null
68.2,20,68.19919632745236,1.112,1.51,1.51,Null
66.68,18,66.6831288898931,1.082,1.51,1.51,Null
65.2,16,65.20371738728556,1.111,1.51,1.51,Null
63.76,15,63.76485706577271,1.128,1.51,1.51,Null
62.37,11,62.36975250781849,1.202,1.51,1.51,Null
61.02,10,61.02094785348357,1.215,1.51,1.51,Null
59.72,10,59.72036542998562,1.227,1.51,1.51,Null
58.47,8,58.469350745232354,1.207,1.51,1.51,Null
57.27,7,57.26872192982521,1.228,1.51,1.51,Null
56.12,6,56.118821881867845,1.239,1.51,1.51,Null
55.02,3,55.01957156670378,1.306,1.51,1.51,Null
53.97,3,53.97052313749051,1.315,1.51,1.51,Null
52.97,2,52.9709117618065,1.32,1.51,1.51,Null
52.02,3,52.01970525548511,1.241,1.51,1.51,Null
51.12,0,51.11565083054777,1.305,1.51,1.51,Null
50.26,0,50.25731845418786,1.311,1.51,1.51,Null
49.44,-3,49.44314048659186,1.363,1.51,1.51,Null
48.67,-3,48.67144741479938,1.371,1.51,1.51,Null
47.94,-3,47.940499626884204,1.372,1.51,1.51,Null
47.25,-6,47.248515275608604,1.419,1.51,1.51,Null
46.59,-5,46.59369436430019,1.41,1.51,1.51,Null
45.97,-5,45.97423925156165,1.401,1.51,1.51,Null
45.39,-7,45.38837181749033,1.44,1.51,1.51,Null
44.83,-8,44.83434756453527,1.43,1.51,1.51,Null
44.31,-7,44.31046694322539,1.419,1.51,1.51,Null
43.82,10,43.815084199019324,0.791,1.51,1.51,Null
43.35,9,43.346614033604105,0.834,1.51,1.51,Null
42.9,8,42.90353636409297,0.866,1.51,1.51,Null
42.48,5,42.4843994485231,0.952,1.51,1.51,Null
42.09,4,42.08782162738944,0.98,1.51,1.51,Null
41.71,2,41.71249190999661,1.006,1.51,1.51,Null
