bg,eq_BG,CGM_glucose,running_temp,rate,IOB,unsafe_action_reason
60,65,60.0,0,1.19,-0.1,Null
60,60,60,1.19,1.19,0,Null
60,58,60,1.19,1.19,0.05,Null
60,56,60,1.19,1.19,0.1,Null
60,53,60,1.19,1.19,0.15,Null
60,51,59.996919417235645,1.19,1.19,0.198,Null
59.99,50,59.9856333534618,1.19,1.19,0.246,Null
59.96,50,59.95977993777433,1.19,1.19,0.243,Null
59.91,48,59.912386819606354,1.19,1.19,0.289,Null
59.84,46,59.83635548795429,1.19,1.19,0.334,Null
59.72,44,59.724833419119165,1.19,1.19,0.378,Null
59.57,42,59.57149677802384,1.19,1.19,0.421,Null
59.37,40,59.37076065899518,1.19,1.19,0.463,Null
59.12,40,59.11792953697685,1.19,1.19,0.453,Null
58.81,38,58.809297491637274,1.19,1.19,0.492,Null
58.44,36,58.442205621640156,1.19,1.19,0.53,Null
58.02,34,58.01506265403546,1.19,1.19,0.566,Null
57.53,31,57.52733387269548,1.19,1.19,0.602,Null
56.98,32,56.979502972104264,1.19,1.19,0.585,Null
56.37,30,56.37301115409783,1.19,1.19,0.618,Null
55.71,28,55.710177621451535,1.19,1.19,0.649,Null
54.99,26,54.99410550664522,1.19,1.19,0.676,Null
54.23,24,54.22857715304888,1.19,1.19,0.705,Null
53.42,21,53.41794250499309,1.19,1.19,0.732,Null
52.57,19,52.56700414447455,1.19,1.19,0.759,Null
51.68,20,51.68090222993158,1.19,1.19,0.734,Null
50.77,18,50.765002250416245,1.19,1.19,0.759,Null
49.82,17,49.82478811705805,1.19,1.19,0.782,Null
48.87,15,48.8657626875886,1.19,1.19,0.805,Null
47.89,13,47.893357375531565,1.19,1.19,0.826,Null
46.91,11,46.912852050376365,1.19,1.19,0.847,Null
45.93,11,45.929306004466284,1.19,1.19,0.817,Null
44.95,10,44.94750036017527,1.19,1.19,0.836,Null
43.97,9,43.971891928245995,1.19,1.19,0.854,Null
43.01,7,43.00657821291699,1.19,1.19,0.871,Null
42.06,5,42.05527299662097,1.19,1.19,0.888,Null
41.12,4,41.12129172864025,1.19,1.19,0.903,Null
40.21,5,40.207545787642864,1.19,1.19,0.869,Null
39.32,4,39.31654458483622,1.19,1.19,0.883,Null
39.29,44,39.28710520663798,1.19,1.19,0,Null
40.11,43,40.11080540995485,1.19,1.19,0.05,Null
40.96,42,40.96123606744504,1.19,1.19,0.099,Null
41.84,40,41.838112564210974,1.19,1.19,0.148,Null
42.74,40,42.73795677323882,1.19,1.19,0.197,Null
43.65,39,43.65491187447939,1.19,1.19,0.245,Null
44.58,37,44.581384276367714,1.19,1.19,0.291,Null
45.51,40,45.508556758283966,1.19,1.19,0.287,Null
46.43,38,46.426807643047994,1.19,1.19,0.332,Null
47.33,37,47.32606188214303,1.19,1.19,0.376,Null
48.2,36,48.19609227031651,1.19,1.19,0.418,Null
49.03,36,49.02678283786581,1.19,1.19,0.459,Null
49.81,35,49.80836174149182,1.19,1.19,0.499,Null
50.53,37,50.53160751628333,1.19,1.19,0.488,Null
51.19,35,51.188030161095966,1.19,1.19,0.526,Null
51.77,33,51.77002701341763,1.19,1.19,0.562,Null
52.27,32,52.271012553320936,1.19,1.19,0.597,Null
52.69,31,52.685521005919284,1.19,1.19,0.631,Null
53.01,30,53.00928075345945,1.19,1.19,0.663,Null
53.24,31,53.239260003725335,1.19,1.19,0.644,Null
53.37,29,53.373683787134595,1.19,1.19,0.674,Null
53.41,28,53.41202308057882,1.19,1.19,0.698,Null
53.35,27,53.35495760474869,1.19,1.19,0.726,Null
53.2,25,53.204314549935695,1.19,1.19,0.752,Null
52.96,25,52.96298610339454,1.19,1.19,0.727,Null
52.63,24,52.63482914334797,1.19,1.19,0.751,Null
52.22,22,52.2245508080816,1.19,1.19,0.774,Null
51.74,21,51.73758383329895,1.19,1.19,0.796,Null
51.18,19,51.179955578141154,1.19,1.19,0.818,Null
50.56,17,50.55815454058076,1.19,1.19,0.838,Null
49.88,15,49.878997914195004,1.19,1.19,0.857,Null
49.15,16,49.14950338372411,1.19,1.19,0.826,Null
48.38,14,48.3767679224726,1.19,1.19,0.844,Null
47.57,13,47.567855867699556,1.19,1.19,0.861,Null
46.73,11,46.729698037135066,1.19,1.19,0.877,Null
45.87,10,45.869003134991196,1.19,1.19,0.893,Null
44.99,8,44.99218220045666,1.19,1.19,0.908,Null
44.11,9,44.10528639296107,1.19,1.19,0.872,Null
43.21,7,43.21395799955759,1.19,1.19,0.885,Null
42.32,7,42.32339419947619,1.19,1.19,0.899,Null
41.44,5,41.438322834129984,1.19,1.19,0.912,Null
40.56,4,40.562989208934525,1.19,1.19,0.924,Null
39.7,3,39.70115279452085,1.19,1.19,0.936,Null
39.79,45,39.79180669927914,1.19,1.19,0,Null
40.64,43,40.64197707300442,1.19,1.19,0.05,Null
41.52,42,41.51839092253995,1.19,1.19,0.099,Null
42.42,42,42.4207956519638,1.19,1.19,0.148,Null
43.35,40,43.345696336654214,1.19,1.19,0.197,Null
44.29,39,44.28717466323465,1.19,1.19,0.245,Null
45.24,39,45.23753618301807,1.19,1.19,0.291,Null
46.19,40,46.1878295056648,1.19,1.19,0.287,Null
47.13,39,47.128271944042346,1.19,1.19,0.332,Null
48.05,38,48.04860730329095,1.19,1.19,0.376,Null
48.94,38,48.938413893685826,1.19,1.19,0.418,Null
49.79,37,49.78737469760951,1.19,1.19,0.459,Null
50.59,36,50.58551689483622,1.19,1.19,0.499,Null
51.32,37,51.32342448637398,1.19,1.19,0.488,Null
51.99,36,51.99242536126403,1.19,1.19,0.526,Null
52.58,34,52.58475263337297,1.19,1.19,0.562,Null
53.09,33,53.09367926411707,1.19,1.19,0.597,Null
53.51,32,53.51362472959151,1.19,1.19,0.631,Null
53.84,33,53.84023265197099,1.19,1.19,0.613,Null
54.07,32,54.07041877609139,1.19,1.19,0.644,Null
54.2,30,54.2023893275054,1.19,1.19,0.674,Null
54.24,29,54.23563054589699,1.19,1.19,0.699,Null
54.17,27,54.1708709685921,1.19,1.19,0.727,Null
54.01,26,54.01001877763993,1.19,1.19,0.753,Null
53.76,26,53.75607716916082,1.19,1.19,0.728,Null
53.41,25,53.4130412180797,1.19,1.19,0.753,Null
52.99,23,52.985780071505175,1.19,1.19,0.776,Null
52.48,22,52.479908499341946,1.19,1.19,0.798,Null
51.9,19,51.90165186229295,1.19,1.19,0.82,Null
