bg,eq_BG,CGM_glucose,IOB,rate,running_temp,unsafe_action_reason
97.57,109,97.57391134538047,-0.359,0.6,0.6,Null
97.37,108,97.36772489442936,-0.347,0.5,0.6,Null
97.18,107,97.18288373859127,-0.336,0.45,0.5,Null
97.02,107,97.01918332486322,-0.324,0.45,0.45,Null
96.88,107,96.87577714090912,-0.312,0.45,0.45,Null
96.75,109,96.75180227268774,-0.35,0.6,0.45,Null
96.65,108,96.6466078718082,-0.336,0.5,0.6,Null
96.56,107,96.55969200715522,-0.323,0.45,0.5,Null
96.49,106,96.49065223968623,-0.311,0.35,0.45,Null
96.44,106,96.43848390966437,-0.298,0.35,0.35,Null
96.4,108,96.4021982157161,-0.336,0.5,0.35,Null
96.38,107,96.38104767877196,-0.323,0.45,0.5,Null
96.37,106,96.37490361024962,-0.31,0.35,0.45,Null
96.38,106,96.38406940884708,-0.298,0.35,0.35,Null
96.41,108,96.40846995823325,-0.333,0.5,0.35,Null
96.45,107,96.44795922923134,-0.32,0.45,0.5,Null
96.5,107,96.50276642327779,-0.308,0.45,0.45,Null
96.57,107,96.57336659399365,-0.295,0.45,0.45,Null
96.66,109,96.65971539051593,-0.332,0.6,0.45,Null
96.76,108,96.7615932137186,-0.317,0.5,0.6,Null
96.88,108,96.87863882622676,-0.305,0.5,0.5,Null
97.01,107,97.01037795827986,-0.292,0.45,0.5,Null
97.16,109,97.15558051025069,-0.329,0.6,0.45,Null
97.31,109,97.31292588068298,-0.316,0.6,0.6,Null
97.48,108,97.48104650867461,-0.302,0.5,0.6,Null
97.66,108,97.65878562834607,-0.29,0.5,0.5,Null
97.84,107,97.84448608508552,-0.277,0.45,0.5,Null
98.04,109,98.03615687851428,-0.314,0.6,0.45,Null
98.23,110,98.23205541422665,-0.301,0.6,0.6,Null
98.43,109,98.43065959149635,-0.288,0.6,0.6,Null
98.63,109,98.63086880708093,-0.274,0.6,0.6,Null
98.83,109,98.83123731745614,-0.261,0.6,0.6,Null
99.03,108,99.03010165292586,-0.247,0.5,0.6,Null
99.23,110,99.2256820388399,-0.284,0.7,0.5,Null
99.42,107,99.41616232920991,-0.222,0.45,0.7,Null
99.6,109,99.59975221703017,-0.259,0.6,0.45,Null
99.78,109,99.77519144266618,-0.247,0.6,0.6,Null
99.94,109,99.94073541897959,-0.236,0.6,0.6,Null
100.1,108,100.09548819161989,-0.225,0.85,0.6,Null
100.24,106,100.23852346349624,-0.162,0.7,0.85,Null
100.37,107,100.36893146807137,-0.201,0.8,0.7,Null
100.49,105,100.48585466871783,-0.139,0.6,0.8,Null
100.59,109,100.58736259149676,-0.228,0.95,0.6,Null
100.67,104,100.67150693822367,-0.117,0.5,0.95,Null
100.74,108,100.7359448216383,-0.207,0.85,0.5,Null
100.78,103,100.77906556385517,-0.097,0.44999999999999996,0.85,Null
100.8,107,100.79825517051808,-0.188,0.8,0.44999999999999996,Null
100.79,102,100.79236350970774,-0.08,0.35,0.8,Null
100.76,106,100.75976487558228,-0.171,0.7,0.35,Null
100.7,106,100.70043037404083,-0.163,0.7,0.7,Null
100.61,105,100.61392275604027,-0.153,0.6,0.7,Null
100.5,107,100.50164671497701,-0.195,0.8,0.6,Null
100.36,102,100.36473172205488,-0.088,0.35,0.8,Null
100.2,105,100.20411856243172,-0.18,0.6,0.35,Null
100.02,107,100.02108713989635,-0.222,0.8,0.6,Null
99.82,102,99.81624881341568,-0.115,0.35,0.8,Null
99.59,106,99.59181800220166,-0.205,0.7,0.35,Null
99.35,105,99.34999107387321,-0.198,0.6,0.7,Null
99.09,107,99.09200675280277,-0.24,0.8,0.6,Null
98.82,102,98.8204568288266,-0.132,0.35,0.8,Null
98.54,105,98.53726508458988,-0.222,0.6,0.35,Null
98.24,106,98.24429417566384,-0.264,0.7,0.6,Null
97.94,103,97.94242714111179,-0.206,0.44999999999999996,0.7,Null
97.63,105,97.6338633284835,-0.246,0.6,0.44999999999999996,Null
97.32,104,97.32057257586868,-0.237,0.5,0.6,Null
97,103,97.00386696928443,-0.229,0.44999999999999996,0.5,Null
96.69,100,96.68567305002821,-0.171,0.35,0.44999999999999996,Null
96.37,102,96.36763915213027,-0.211,0.35,0.35,Null
96.05,101,96.05161135182483,-0.203,0.35,0.35,Null
95.74,103,95.73974130298294,-0.245,0.44999999999999996,0.35,Null
95.43,104,95.43476758364733,-0.286,0.5,0.44999999999999996,Null
95.14,104,95.13975278823351,-0.277,0.5,0.5,Null
94.86,103,94.85788024246989,-0.266,0.44999999999999996,0.5,Null
94.59,104,94.59186548405204,-0.306,0.5,0.44999999999999996,Null
94.34,104,94.34376636455788,-0.297,0.5,0.5,Null
94.12,103,94.11508311652138,-0.285,0.44999999999999996,0.5,Null
93.91,104,93.9070614408195,-0.324,0.5,0.44999999999999996,Null
