bg,eq_BG,CGM_glucose,running_temp,rate,IOB,unsafe_action_reason
60,65,60.0,0,3.19,-0.1,Null
60,51,60,3.19,3.19,0.2,Null
60,42,60,3.19,3.19,0.399,Null
60,34,60,3.19,3.19,0.597,Null
60,26,60,3.19,3.19,0.791,Null
60,19,59.999743660388894,3.19,3.19,0.982,Null
60,9,59.99881373028635,3.19,3.19,1.219,Null
60,2,59.99670501851541,3.19,3.19,1.402,Null
59.99,-4,59.99287921395899,3.19,3.19,1.579,Null
59.99,-11,59.986805128746944,3.19,3.19,1.751,Null
59.98,-16,59.97798731281462,3.19,3.19,1.918,Null
59.97,-25,59.96598546228589,3.19,3.19,2.128,Null
59.95,-30,59.950426604947936,3.19,3.19,2.281,Null
59.93,-34,59.93101168152017,3.19,3.19,2.429,Null
59.91,-39,59.90751783988854,3.19,3.19,2.57,Null
59.88,-44,59.879797510605016,3.19,3.19,2.706,Null
59.85,-50,59.84777512675512,3.19,3.19,2.884,Null
59.81,-55,59.81144218216684,3.19,3.19,3.007,Null
59.77,-56,59.77085118253149,3.19,3.19,3.073,Null
59.73,-61,59.726108929102416,3.19,3.19,3.229,Null
59.68,-63,59.67736947994954,3.19,3.19,3.333,Null
59.62,-67,59.62482705577879,3.19,3.19,3.431,Null
59.57,-69,59.56870909322804,3.19,3.19,3.523,Null
59.51,-72,59.50926959599519,3.19,3.19,3.609,Null
59.45,-76,59.446782891232814,3.19,3.19,3.739,Null
59.38,-78,59.38153786378567,3.19,3.19,3.814,Null
59.31,-80,59.31383271275009,3.19,3.19,3.883,Null
59.24,-81,59.24397025241071,3.19,3.19,3.944,Null
59.17,-83,59.17225376194772,3.19,3.19,4.003,Null
59.1,-87,59.098983374634315,3.19,3.19,4.108,Null
59.02,-87,59.02445298690267,3.19,3.19,4.158,Null
58.95,-88,58.9489476600873,3.19,3.19,4.203,Null
58.87,-89,58.872741482375694,3.19,3.19,4.244,Null
58.8,-90,58.79609585509654,3.19,3.19,4.282,Null
58.72,-93,58.71925816560053,3.19,3.19,4.365,Null
58.64,-93,58.642460808335926,3.19,3.19,4.392,Null
58.57,-93,58.56592051603108,3.19,3.19,4.418,Null
58.49,-93,58.48983796394892,3.19,3.19,4.439,Null
58.41,-94,58.41439761178896,3.19,3.19,4.459,Null
58.34,-94,58.339767749823025,3.19,3.19,4.477,Null
58.27,-96,58.26610071813392,3.19,3.19,4.541,Null
58.19,-96,58.1935332702732,3.19,3.19,4.553,Null
58.12,-94,58.12218705518001,3.19,3.19,4.513,Null
58.05,-96,58.05216919373742,3.19,3.19,4.569,Null
57.98,-96,57.9835729288327,3.19,3.19,4.574,Null
57.92,-95,57.91647833019102,3.19,3.19,4.574,Null
57.85,-95,57.850953037539135,3.19,3.19,4.577,Null
57.79,-94,57.7870530278041,3.19,3.19,4.579,Null
57.72,-89,57.72482339404867,3.19,3.19,4.167,Null
57.66,-90,57.66429912568236,3.19,3.19,4.212,Null
57.61,-91,57.60550588116163,3.19,3.19,4.252,Null
57.55,-91,57.548460745906425,3.19,3.19,4.288,Null
57.49,-92,57.49317296951674,3.19,3.19,4.321,Null
57.44,-94,57.439644677579196,3.19,3.19,4.397,Null
57.39,-95,57.38787155441694,3.19,3.19,4.421,Null
57.34,-95,57.337843494066874,3.19,3.19,4.444,Null
57.29,-95,57.289545217575075,3.19,3.19,4.464,Null
57.24,-95,57.24295685539487,3.19,3.19,4.48,Null
57.2,-97,57.19805449426282,3.19,3.19,4.545,Null
57.15,-97,57.15481068842517,3.19,3.19,4.557,Null
57.11,-97,57.11319493550152,3.19,3.19,4.567,Null
57.07,-96,57.07317411761204,3.19,3.19,4.567,Null
57.03,-96,57.034712908668936,3.19,3.19,4.573,Null
57,-96,56.997774148949176,3.19,3.19,4.576,Null
56.96,-98,56.962319188232,3.19,3.19,4.628,Null
56.93,-97,56.928308198907764,3.19,3.19,4.629,Null
56.9,-77,56.895700460550245,3.19,3.19,3.706,Null
56.86,-80,56.86445461749889,3.19,3.19,3.829,Null
56.83,-83,56.8345289110247,3.19,3.19,3.897,Null
56.81,-83,56.80588138765856,3.19,3.19,3.955,Null
56.78,-85,56.77847008524774,3.19,3.19,4.013,Null
56.75,-86,56.7522531982779,3.19,3.19,4.066,Null
56.73,-90,56.72718922395788,3.19,3.19,4.165,Null
56.7,-91,56.70323709051519,3.19,3.19,4.21,Null
56.68,-91,56.680356269093394,3.19,3.19,4.251,Null
56.66,-92,56.658506870580965,3.19,3.19,4.288,Null
56.64,-93,56.63764972863588,3.19,3.19,4.316,Null
56.62,-95,56.61774647010279,3.19,3.19,4.394,Null
56.6,-95,56.59875957395114,3.19,3.19,4.42,Null
56.58,-95,56.58065241979412,3.19,3.19,4.443,Null
56.56,-95,56.56338932698037,3.19,3.19,4.463,Null
56.55,-95,56.54693558518407,3.19,3.19,4.48,Null
56.53,-98,56.53125747735426,3.19,3.19,4.544,Null
56.52,-97,56.516322295821645,3.19,3.19,4.552,Null
56.5,-97,56.50209835230148,3.19,3.19,4.558,Null
56.49,-97,56.48855498247346,3.19,3.19,4.566,Null
56.48,-96,56.47566254576542,3.19,3.19,4.572,Null
56.46,-96,56.46339242091582,3.19,3.19,4.576,Null
56.45,-98,56.45171699784158,3.19,3.19,4.628,Null
56.44,-98,56.44060966629206,3.19,3.19,4.629,Null
56.43,-77,56.43004480172718,3.19,3.19,3.706,Null
56.42,-81,56.41999774881769,3.19,3.19,3.829,Null
56.41,-83,56.410444802928595,3.19,3.19,3.892,Null
56.4,-84,56.401363189911734,3.19,3.19,3.955,Null
56.39,-85,56.39273104450202,3.19,3.19,4.013,Null
56.38,-87,56.384527387581784,3.19,3.19,4.066,Null
56.38,-90,56.376732102550605,3.19,3.19,4.165,Null
56.37,-91,56.369325911012794,3.19,3.19,4.21,Null
56.36,-91,56.36229034797164,3.19,3.19,4.251,Null
56.36,-94,56.35560773669825,3.19,3.19,4.338,Null
56.35,-94,56.34926116342376,3.19,3.19,4.365,Null
56.34,-94,56.34323445198556,3.19,3.19,4.393,Null
56.34,-96,56.33751213854256,3.19,3.19,4.419,Null
56.33,-96,56.33207944645956,3.19,3.19,4.442,Null
56.33,-95,56.32692226144764,3.19,3.19,4.462,Null
56.32,-95,56.3220271070354,3.19,3.19,4.479,Null
56.32,-97,56.317381120435044,3.19,3.19,4.543,Null
56.31,-97,56.312972028857544,3.19,3.19,4.551,Null
56.31,-97,56.30878812632217,3.19,3.19,4.561,Null
56.3,-97,56.304818250997876,3.19,3.19,4.565,Null
56.3,-96,56.30105176310688,3.19,3.19,4.571,Null
56.3,-97,56.297478523414455,3.19,3.19,4.575,Null
56.29,-98,56.29408887232334,3.19,3.19,4.626,Null
56.29,-98,56.29087360958613,3.19,3.19,4.627,Null
56.29,-77,56.28782397464455,3.19,3.19,3.704,Null
56.28,-81,56.28493162760079,3.19,3.19,3.827,Null
56.28,-83,56.282188630822304,3.19,3.19,3.895,Null
56.28,-84,56.27958743117885,3.19,3.19,3.954,Null
56.28,-85,56.2771208429077,3.19,3.19,4.012,Null
56.27,-87,56.27478203110077,3.19,3.19,4.065,Null
56.27,-90,56.27256449580546,3.19,3.19,4.164,Null
56.27,-90,56.27046205672938,3.19,3.19,4.209,Null
56.27,-91,56.268468838537665,3.19,3.19,4.249,Null
56.27,-92,56.26657925673056,3.19,3.19,4.286,Null
56.26,-93,56.26478800408779,3.19,3.19,4.315,Null
56.26,-95,56.26309003766566,3.19,3.19,4.393,Null
56.26,-96,56.26148056633207,3.19,3.19,4.419,Null
56.26,-96,56.259955038824245,3.19,3.19,4.442,Null
56.26,-95,56.258509132313655,3.19,3.19,4.461,Null
56.26,-95,56.25713874146227,3.19,3.19,4.478,Null
56.26,-98,56.25583996795427,3.19,3.19,4.543,Null
56.25,-98,56.25460911048735,3.19,3.19,4.552,Null
56.25,-97,56.253442655207536,3.19,3.19,4.562,Null
56.25,-97,56.25233726657193,3.19,3.19,4.566,Null
56.25,-96,56.25128977862359,3.19,3.19,4.571,Null
56.25,-99,56.25029718666322,3.19,3.19,4.625,Null
56.25,-98,56.24935663930242,3.19,3.19,4.627,Null
56.25,-98,56.24846543088372,3.19,3.19,4.628,Null
56.25,-77,56.24762099425275,3.19,3.19,3.705,Null
56.25,-81,56.246820893868374,3.19,3.19,3.828,Null
56.25,-83,56.24606281923693,3.19,3.19,3.892,Null
56.25,-84,56.245344578657075,3.19,3.19,3.955,Null
56.24,-85,56.24466409326214,3.19,3.19,4.013,Null
56.24,-87,56.24401939134731,3.19,3.19,4.066,Null
56.24,-90,56.243408602969346,3.19,3.19,4.165,Null
56.24,-90,56.242829954806915,3.19,3.19,4.209,Null
56.24,-91,56.24228176527002,3.19,3.19,4.249,Null
56.24,-91,56.24176243984752,3.19,3.19,4.282,Null
56.24,-93,56.24127046668193,3.19,3.19,4.315,Null
56.24,-94,56.24080441236134,3.19,3.19,4.393,Null
56.24,-96,56.2403629179184,3.19,3.19,4.419,Null
56.24,-96,56.239944695026914,3.19,3.19,4.442,Null
56.24,-96,56.23954852238698,3.19,3.19,4.462,Null
56.24,-95,56.23917324228965,3.19,3.19,4.479,Null
56.24,-98,56.23881775735293,3.19,3.19,4.543,Null
56.24,-98,56.238481027420875,3.19,3.19,4.552,Null
56.24,-97,56.238162066618116,3.19,3.19,4.558,Null
56.24,-97,56.23785994055238,3.19,3.19,4.566,Null
56.24,-96,56.237573763657885,3.19,3.19,4.571,Null
56.24,-97,56.237302696672835,3.19,3.19,4.575,Null
56.24,-98,56.237045944244564,3.19,3.19,4.627,Null
56.24,-98,56.236802752656054,3.19,3.19,4.628,Null
56.24,-78,56.23657240766798,3.19,3.19,3.706,Null
56.24,-81,56.236354232470504,3.19,3.19,3.829,Null
56.24,-83,56.236147585739616,3.19,3.19,3.892,Null
56.24,-84,56.23595185979264,3.19,3.19,3.955,Null
56.24,-85,56.23576647883815,3.19,3.19,4.013,Null
56.24,-87,56.23559089731555,3.19,3.19,4.066,Null
56.24,-90,56.235424598319874,3.19,3.19,4.165,Null
56.24,-90,56.23526709210754,3.19,3.19,4.21,Null
56.24,-91,56.235117914678966,3.19,3.19,4.251,Null
56.23,-92,56.23497662643424,3.19,3.19,4.288,Null
56.23,-93,56.23484281089817,3.19,3.19,4.316,Null
56.23,-95,56.23471607351119,3.19,3.19,4.394,Null
56.23,-96,56.23459604048272,3.19,3.19,4.42,Null
56.23,-96,56.23448235770403,3.19,3.19,4.443,Null
56.23,-96,56.2343746897173,3.19,3.19,4.463,Null
56.23,-95,56.234272718738254,3.19,3.19,4.48,Null
56.23,-98,56.23417614372951,3.19,3.19,4.544,Null
56.23,-98,56.23408467952213,3.19,3.19,4.552,Null
56.23,-97,56.23399805598277,3.19,3.19,4.562,Null
56.23,-97,56.23391601722432,3.19,3.19,4.566,Null
56.23,-97,56.23383832085758,3.19,3.19,4.572,Null
56.23,-97,56.23376473728201,3.19,3.19,4.576,Null
56.23,-98,56.233695049013434,3.19,3.19,4.628,Null
56.23,-98,56.23362905004691,3.19,3.19,4.629,Null
56.23,-78,56.23356654525284,3.19,3.19,3.706,Null
56.23,-81,56.233507349804725,3.19,3.19,3.829,Null
56.23,-83,56.23345128863676,3.19,3.19,3.897,Null
56.23,-84,56.2333981959299,3.19,3.19,3.955,Null
56.23,-85,56.233347914624844,3.19,3.19,4.013,Null
56.23,-87,56.23330029596048,3.19,3.19,4.066,Null
56.23,-90,56.2332551990366,3.19,3.19,4.165,Null
56.23,-90,56.233212490399495,3.19,3.19,4.21,Null
56.23,-91,56.23317204364935,3.19,3.19,4.251,Null
56.23,-92,56.23313373906821,3.19,3.19,4.288,Null
