bg,eq_BG,CGM_glucose,running_temp,rate,IOB,unsafe_action_reason
60,65,60.0,0,2.34,-0.1,Null
60,56,60,2.34,2.34,0.1,Null
60,49,60,2.34,2.34,0.25,Null
60,43,60,2.34,2.34,0.398,Null
60,39,60,2.34,2.34,0.495,Null
60,33,59.99594458756875,2.34,2.34,0.639,Null
59.98,28,59.98113363023734,2.34,2.34,0.781,Null
59.95,24,59.94732215943274,2.34,2.34,0.87,Null
59.89,19,59.88557465314201,2.34,2.34,1.006,Null
59.79,14,59.78692641587406,2.34,2.34,1.139,Null
59.64,10,59.642892536358005,2.34,2.34,1.217,Null
59.45,5,59.44585441008458,2.34,2.34,1.342,Null
59.19,0,59.18934551749952,2.34,2.34,1.463,Null
58.87,-2,58.86825202480499,2.34,2.34,1.53,Null
58.48,-7,58.47893956618457,2.34,2.34,1.643,Null
58.02,-12,58.01931492805719,2.34,2.34,1.752,Null
57.49,-14,57.48882992637292,2.34,2.34,1.805,Null
56.89,-19,56.88843420602479,2.34,2.34,1.906,Null
56.22,-21,56.22048369327038,2.34,2.34,1.952,Null
55.49,-25,55.4886117383027,2.34,2.34,2.045,Null
54.7,-29,54.69757038417646,2.34,2.34,2.132,Null
53.85,-33,53.8530495271836,2.34,2.34,2.217,Null
52.96,-34,52.96148187731873,2.34,2.34,2.248,Null
52.03,-38,52.02984151597797,2.34,2.34,2.325,Null
51.07,-42,51.06544345319296,2.34,2.34,2.399,Null
50.08,-43,50.07575091593222,2.34,2.34,2.419,Null
49.07,-46,49.06819618838483,2.34,2.34,2.484,Null
48.05,-49,48.050019731456175,2.34,2.34,2.548,Null
47.03,-50,47.028131101133525,2.34,2.34,2.558,Null
46.01,-53,46.00899393751735,2.34,2.34,2.614,Null
45,-55,44.99853607905733,2.34,2.34,2.669,Null
44,-55,44.00208473231394,2.34,2.34,2.668,Null
43.02,-57,43.02432564622555,2.34,2.34,2.717,Null
42.07,-59,42.069284436260006,2.34,2.34,2.763,Null
41.14,-60,41.14032759714785,2.34,2.34,2.756,Null
40.24,-62,40.24018033737822,2.34,2.34,2.797,Null
39.37,-61,39.370958155495934,2.34,2.34,2.785,Null
39.64,45,39.637101470925735,2.34,2.34,0,Null
40.53,39,40.52902862802414,2.34,2.34,0.15,Null
41.46,34,41.45902312066119,2.34,2.34,0.299,Null
42.43,29,42.427463077137155,2.34,2.34,0.446,Null
43.43,24,43.43021238625914,2.34,2.34,0.592,Null
44.46,19,44.45987267393579,2.34,2.34,0.735,Null
45.51,15,45.50670540115539,2.34,2.34,0.875,Null
46.56,13,46.55932549109127,2.34,2.34,0.962,Null
47.61,9,47.605242472961486,2.34,2.34,1.096,Null
48.63,5,48.63130326322954,2.34,2.34,1.226,Null
49.62,4,49.624073158785684,2.34,2.34,1.302,Null
50.57,0,50.57017808530936,2.34,2.34,1.424,Null
51.46,-3,51.456620984449856,2.34,2.34,1.542,Null
52.27,-5,52.271077783388776,2.34,2.34,1.606,Null
53,-8,53.00217312405673,2.34,2.34,1.716,Null
53.64,-12,53.63973251619476,2.34,2.34,1.822,Null
54.18,-13,54.17500550184921,2.34,2.34,1.873,Null
54.6,-17,54.60085353348074,2.34,2.34,1.97,Null
54.91,-20,54.91189636936776,2.34,2.34,2.064,Null
55.1,-22,55.104611691889254,2.34,2.34,2.103,Null
55.18,-25,55.17738417329413,2.34,2.34,2.189,Null
55.13,-28,55.13050216328325,2.34,2.34,2.269,Null
54.97,-29,54.96610236410111,2.34,2.34,2.297,Null
54.69,-33,54.688065105766825,2.34,2.34,2.371,Null
54.3,-33,54.301864962089546,2.34,2.34,2.392,Null
53.81,-37,53.81438330411957,2.34,2.34,2.459,Null
53.23,-40,53.233690849104214,2.34,2.34,2.521,Null
52.57,-44,52.568809244808946,2.34,2.34,2.582,Null
51.83,-44,51.82946118768592,2.34,2.34,2.59,Null
51.03,-47,51.025818507154256,2.34,2.34,2.644,Null
50.17,-49,50.168257094245185,2.34,2.34,2.696,Null
49.27,-50,49.267126580579095,2.34,2.34,2.693,Null
48.33,-52,48.33254137656092,2.34,2.34,2.74,Null
47.37,-55,47.37419816347329,2.34,2.34,2.784,Null
46.4,-55,46.40122331468485,2.34,2.34,2.776,Null
45.42,-57,45.42205210333988,2.34,2.34,2.815,Null
44.44,-59,44.44434003185834,2.34,2.34,2.851,Null
43.47,-59,43.474905268312654,2.34,2.34,2.837,Null
42.52,-61,42.51970005071274,2.34,2.34,2.871,Null
41.58,-63,41.583808054385024,2.34,2.34,2.903,Null
40.67,-62,40.671464120477296,2.34,2.34,2.882,Null
39.79,-63,39.7860924068321,2.34,2.34,2.909,Null
39.3,44,39.301135142588194,2.34,2.34,0,Null
40.14,38,40.14251464074324,2.34,2.34,0.15,Null
41.02,34,41.022255354523296,2.34,2.34,0.299,Null
41.94,28,41.94063864845312,2.34,2.34,0.447,Null
42.89,26,42.89349267051752,2.34,2.34,0.542,Null
43.87,21,43.873457024079215,2.34,2.34,0.686,Null
44.87,17,44.87091011727745,2.34,2.34,0.826,Null
45.87,15,45.874662599535895,2.34,2.34,0.914,Null
46.87,11,46.87249421238863,2.34,2.34,1.049,Null
47.85,7,47.8515890518505,2.34,2.34,1.18,Null
48.8,4,48.79890640963896,2.34,2.34,1.256,Null
49.7,1,49.70151068572558,2.34,2.34,1.38,Null
50.55,-3,50.54687366202162,2.34,2.34,1.499,Null
51.32,-4,51.32315500801088,2.34,2.34,1.564,Null
52.02,-8,52.01946167787392,2.34,2.34,1.676,Null
52.63,-12,52.62608341002639,2.34,2.34,1.782,Null
53.13,-13,53.134699518087885,2.34,2.34,1.835,Null
53.54,-16,53.53855130754685,2.34,2.34,1.934,Null
53.83,-20,53.832574550971444,2.34,2.34,2.029,Null
54.01,-21,54.01348731513054,2.34,2.34,2.07,Null
54.08,-25,54.07982987210712,2.34,2.34,2.156,Null
54.03,-29,54.03195526067759,2.34,2.34,2.239,Null
53.87,-29,53.87197111209065,2.34,2.34,2.268,Null
53.6,-33,53.603635439778365,2.34,2.34,2.344,Null
53.23,-34,53.23221105263115,2.34,2.34,2.366,Null
52.76,-37,52.76428494533596,2.34,2.34,2.434,Null
52.21,-40,52.20756033584498,2.34,2.34,2.498,Null
51.57,-44,51.57062988407825,2.34,2.34,2.561,Null
50.86,-44,50.86273900118761,2.34,2.34,2.569,Null
50.09,-47,50.09354804763598,2.34,2.34,2.625,Null
49.27,-49,49.272901658924695,2.34,2.34,2.677,Null
48.41,-50,48.41061249731831,2.34,2.34,2.677,Null
47.52,-52,47.51626549491295,2.34,2.34,2.725,Null
46.6,-55,46.59904722855868,2.34,2.34,2.77,Null
45.67,-55,45.66760355411627,2.34,2.34,2.763,Null
44.73,-57,44.72992712451395,2.34,2.34,2.803,Null
43.79,-59,43.79327500896333,2.34,2.34,2.84,Null
42.86,-59,42.86411538814013,2.34,2.34,2.826,Null
41.95,-61,41.94810127073407,2.34,2.34,2.861,Null
41.05,-63,41.0500683883629,2.34,2.34,2.893,Null
40.17,-62,40.174053886618886,2.34,2.34,2.872,Null
39.32,-64,39.32333213104411,2.34,2.34,2.902,Null
