bg,eq_BG,CGM_glucose,running_temp,rate,IOB,unsafe_action_reason
90,95,90.0,0,2.94,-0.1,Null
90,83,90,2.94,2.94,0.15,Null
90,74,90,2.94,2.94,0.35,Null
90,66,90,2.94,2.94,0.547,Null
90,61,90,2.94,2.94,0.692,Null
89.99,53,89.99025095555892,2.94,2.94,0.885,Null
89.95,47,89.95429546877348,2.94,2.94,1.023,Null
89.87,40,89.87141829542013,2.94,2.94,1.208,Null
89.72,32,89.71863684158585,2.94,2.94,1.388,Null
89.47,25,89.47233762507535,2.94,2.94,1.563,Null
89.11,19,89.10963656021212,2.94,2.94,1.684,Null
88.61,12,88.60951465918147,2.94,2.94,1.849,Null
87.95,6,87.95375897400407,2.94,2.94,2.009,Null
87.13,0,87.12772228615663,2.94,2.94,2.113,Null
86.12,-7,86.1209042580328,2.94,2.94,2.262,Null
84.93,-14,84.9273511001815,2.94,2.94,2.404,Null
83.55,-20,83.54586962736327,2.94,2.94,2.492,Null
81.98,-26,81.98005405497246,2.94,2.94,2.623,Null
80.24,-33,80.238129090857,2.94,2.94,2.749,Null
78.33,-38,78.33261980196846,2.94,2.94,2.82,Null
76.28,-45,76.27986635945445,2.94,2.94,2.935,Null
74.1,-51,74.09940911430341,2.94,2.94,3.045,Null
71.81,-55,71.81327566647857,2.94,2.94,3.099,Null
69.45,-60,69.44520597906107,2.94,2.94,3.198,Null
67.02,-64,67.01985369858332,2.94,2.94,3.242,Null
64.56,-61,64.56200147369445,2.94,2.94,3.131,Null
62.1,-58,62.09582527646609,2.94,2.94,3.017,Null
59.64,-54,59.64423781943859,2.94,2.94,2.901,Null
57.23,-51,57.22833461008462,2.94,2.94,2.782,Null
54.87,-47,54.866958598924384,2.94,2.94,2.662,Null
52.58,-44,52.57639141444609,2.94,2.94,2.543,Null
50.37,-49,50.37017147219943,2.94,2.94,2.622,Null
48.26,-54,48.259032348483785,2.94,2.94,2.702,Null
46.25,-59,46.250949143268386,2.94,2.94,2.782,Null
44.35,-61,44.35127638929145,2.94,2.94,2.811,Null
42.56,-65,42.56295850035169,2.94,2.94,2.887,Null
40.89,-69,40.8867927482698,2.94,2.94,2.964,Null
39.32,-71,39.32172514874146,2.94,2.94,2.989,Null
39.14,45,39.13620040863621,2.94,2.94,0,Null
40.19,37,40.19321273650946,2.94,2.94,0.2,Null
41.29,30,41.287324477393796,2.94,2.94,0.398,Null
42.42,24,42.41921038792942,2.94,2.94,0.595,Null
43.58,19,43.583838620797955,2.94,2.94,0.74,Null
44.77,13,44.77194051011164,2.94,2.94,0.931,Null
45.97,7,45.971104569523796,2.94,2.94,1.118,Null
47.17,3,47.166619081670966,2.94,2.94,1.252,Null
48.34,-3,48.342156489440804,2.94,2.94,1.431,Null
49.48,-8,49.48036515501244,2.94,2.94,1.604,Null
50.56,-11,50.56341128981912,2.94,2.94,1.723,Null
51.57,-16,51.57349579753895,2.94,2.94,1.887,Null
52.49,-22,52.49335676705567,2.94,2.94,2.046,Null
53.31,-25,53.306757752248586,2.94,2.94,2.148,Null
54,-30,53.99895427702649,2.94,2.94,2.295,Null
54.56,-35,54.55712586011972,2.94,2.94,2.437,Null
54.97,-37,54.970758025522294,2.94,2.94,2.521,Null
55.23,-43,55.2319580565706,2.94,2.94,2.652,Null
55.34,-48,55.335689457792824,2.94,2.94,2.776,Null
55.28,-53,55.279912949446924,2.94,2.94,2.894,Null
55.07,-55,55.06562600234522,2.94,2.94,2.958,Null
54.7,-60,54.6967980189446,2.94,2.94,3.066,Null
54.18,-64,54.18020381913541,2.94,2.94,3.167,Null
53.53,-67,53.525163610539444,2.94,2.94,3.215,Null
52.74,-69,52.74320264479545,2.94,2.94,3.259,Null
51.85,-74,51.84764787288598,2.94,2.94,3.345,Null
50.85,-77,50.85318179898394,2.94,2.94,3.429,Null
49.78,-81,49.775375200927684,2.94,2.94,3.508,Null
48.63,-83,48.63022037948749,2.94,2.94,3.533,Null
47.43,-87,47.433685195445086,2.94,2.94,3.602,Null
46.2,-90,46.201305548603486,2.94,2.94,3.669,Null
44.95,-91,44.947830431854086,2.94,2.94,3.682,Null
43.69,-94,43.68692959691768,2.94,2.94,3.74,Null
42.43,-96,42.430969553740226,2.94,2.94,3.796,Null
41.19,-97,41.190859430995836,2.94,2.94,3.799,Null
39.98,-99,39.975964439883604,2.94,2.94,3.849,Null
39.5,46,39.49565216381149,2.94,2.94,0,Null
40.53,38,40.53427731369522,2.94,2.94,0.2,Null
41.61,31,41.610173896533574,2.94,2.94,0.399,Null
42.72,26,42.7239804416307,2.94,2.94,0.546,Null
43.87,20,43.870590815324604,2.94,2.94,0.74,Null
45.04,13,45.04064548939979,2.94,2.94,0.931,Null
46.22,7,46.22164213461731,2.94,2.94,1.119,Null
47.4,3,47.39879065325516,2.94,2.94,1.252,Null
48.56,-3,48.555706599860095,2.94,2.94,1.431,Null
