bg,eq_BG,CGM_glucose,IOB,rate,running_temp,unsafe_action_reason
102.05,142,102.05306151217266,-1.019,0,0,Null
102.78,143,102.78140716050542,-1.034,0,0,Null
103.59,145,103.58918939823718,-1.048,0,0,Null
104.48,148,104.47624024116294,-1.11,0,0,Null
105.44,150,105.44226312403956,-1.122,0,0,Null
106.49,151,106.48686114350426,-1.131,0,0,Null
107.61,153,107.60956113441125,-1.14,0,0,Null
108.81,154,108.8098339573191,-1.147,0,0,Null
110.09,156,110.087111387716,-1.153,0,0,Null
111.44,161,111.44079999332176,-1.208,0,0,Null
112.87,162,112.8702923698852,-1.212,0,0,Null
114.37,164,114.37497608248665,-1.213,0,0,Null
115.95,166,115.95424063160789,-1.215,0,0,Null
117.61,168,117.60748273346721,-1.216,0,0,Null
119.33,170,119.33411017399379,-1.217,0,0,Null
121.13,174,121.13354446647953,-1.266,0,0,Null
123.01,176,123.00522251514872,-1.265,0,0,Null
124.95,178,124.94859746108264,-1.263,0,0,Null
126.96,181,126.96313886336532,-1.26,0,0,Null
129.05,183,129.04833234706084,-1.256,0,0,Null
131.2,184,131.203678830667,-1.251,0,0,Null
133.43,190,133.42869342891572,-1.296,0,0,Null
135.72,192,135.7229041120662,-1.291,0,0,Null
138.09,194,138.0858501899952,-1.286,0,0,Null
140.52,196,140.51708067825024,-1.28,0,0,Null
143.02,200,143.01615259361998,-1.274,0,0,Null
145.58,203,145.58262921851536,-1.25,0,0,Null
148.22,208,148.216078366386,-1.296,0,0,Null
150.92,210,150.91607067436505,-1.29,0,0,Null
153.68,213,153.6821779442093,-1.285,0,0,Null
156.51,216,156.51397154825412,-1.28,0,0,Null
159.41,219,159.411020913429,-1.273,0,0,Null
162.37,222,162.3728920932807,-1.249,0,0,Null
165.4,227,165.39914643534576,-1.295,0,0,Null
168.49,230,168.4893393490284,-1.29,0,0,Null
171.64,233,171.64301917731123,-1.285,0,0,Null
174.86,236,174.85972617410025,-1.28,0,0,Null
178.14,239,178.13899158773714,-1.274,0,0,Null
181.48,243,181.48033685016034,-1.25,0,0,Null
184.88,249,184.88327287032834,-1.296,0,0,Null
188.35,252,188.34729942980613,-1.291,0,0,Null
191.87,256,191.8719046778349,-1.286,0,0,Null
195.46,259,195.45656472273433,-1.28,0,0,Null
199.1,263,199.1007433161105,-1.274,0,0,Null
202.8,267,202.80389162604547,-1.25,0,0,Null
206.57,273,206.56544809521523,-1.296,0,0,Null
210.38,276,210.38483837971037,-1.291,0,0,Null
214.26,280,214.26147536421024,-1.286,0,0,Null
218.19,284,218.19475924908042,-1.28,0,0,Null
222.18,289,222.18407770491638,-1.274,0,0,Null
226.23,292,226.22880609004199,-1.25,0,0,Null
230.33,299,230.32830772648188,-1.296,0,0,Null
234.48,303,234.48193422996124,-1.292,0,0,Null
238.69,307,238.68902588953995,-1.286,0,0,Null
242.95,311,242.94891209255923,-1.281,0,0,Null
247.26,316,247.26091179066415,-1.275,0,0,Null
251.62,320,251.62433400276478,-1.251,0,0,Null
256.04,326,256.0384783509073,-1.296,0,0,Null
260.5,331,260.50263562514704,-1.292,0,0,Null
265.02,335,265.01608837364165,-1.287,0,0,Null
269.58,339,269.5781115143186,-1.281,0,0,Null
274.19,344,274.18797296461025,-1.275,0,0,Null
278.84,348,278.8449342858959,-1.252,0,0,Null
283.55,355,283.54825133943945,-1.297,0,0,Null
288.3,360,288.297174950763,-1.293,0,0,Null
293.09,365,293.0909515795515,-1.287,0,0,Null
297.93,370,297.9288239923391,-1.281,0,0,Null
302.81,374,302.81003193538584,-1.275,0,0,Null
307.73,379,307.7338128053068,-1.251,0,0,Null
312.7,386,312.69940231517603,-1.297,0,0,Null
317.71,391,317.7060351539791,-1.293,0,0,Null
322.75,396,322.7529456374431,-1.287,0,0,Null
327.84,401,327.8393683484234,-1.282,0,0,Null
332.96,406,332.964538765175,-1.275,0,0,Null
