bg,eq_BG,CGM_glucose,running_temp,rate,IOB,unsafe_action_reason
90,95,90.0,0,1.47,-0.1,Null
90,88,90,1.47,1.47,0.05,Null
90,86,90,1.47,1.47,0.1,Null
90,81,90,1.47,1.47,0.2,Null
90,80,90,1.47,1.47,0.248,Null
90,78,89.99631591081021,1.47,1.47,0.296,Null
89.98,76,89.98272767421408,1.47,1.47,0.342,Null
89.95,71,89.95139879963052,1.47,1.47,0.437,Null
89.89,70,89.89361016100648,1.47,1.47,0.48,Null
89.8,66,89.80034376433949,1.47,1.47,0.572,Null
89.66,64,89.6627450839052,1.47,1.47,0.611,Null
89.47,62,89.47248623367331,1.47,1.47,0.649,Null
89.22,59,89.22204698944148,1.47,1.47,0.735,Null
88.9,57,88.9049265511631,1.47,1.47,0.769,Null
88.52,55,88.5157958463331,1.47,1.47,0.801,Null
88.05,51,88.05059797724492,1.47,1.47,0.88,Null
87.51,50,87.5066029416548,1.47,1.47,0.908,Null
86.88,48,86.88242184485398,1.47,1.47,0.934,Null
86.18,46,86.1779853219703,1.47,1.47,0.957,Null
85.39,42,85.39449067174361,1.47,1.47,1.029,Null
84.53,40,84.53432215673071,1.47,1.47,1.049,Null
83.6,36,83.60094896020041,1.47,1.47,1.116,Null
82.6,35,82.5988053370693,1.47,1.47,1.132,Null
81.53,34,81.53315750392927,1.47,1.47,1.146,Null
80.41,30,80.40996174735322,1.47,1.47,1.207,Null
79.24,28,79.23571807112823,1.47,1.47,1.218,Null
78.02,27,78.01732344564769,1.47,1.47,1.226,Null
76.76,23,76.7619283707409,1.47,1.47,1.282,Null
75.48,23,75.47680002920683,1.47,1.47,1.288,Null
74.17,21,74.16919481043494,1.47,1.47,1.291,Null
72.85,17,72.84624244334347,1.47,1.47,1.344,Null
71.51,17,71.51484341837093,1.47,1.47,1.345,Null
70.18,16,70.18158082187695,1.47,1.47,1.343,Null
68.85,12,68.85264717357379,1.47,1.47,1.391,Null
67.53,12,67.53378636605156,1.47,1.47,1.388,Null
66.23,11,66.23025036891204,1.47,1.47,1.384,Null
64.95,8,64.94676998827939,1.47,1.47,1.427,Null
63.69,8,63.68753867124428,1.47,1.47,1.421,Null
62.46,7,62.456208116021145,1.47,1.47,1.414,Null
61.26,4,61.25589429076968,1.47,1.47,1.455,Null
60.09,4,60.0891923728393,1.47,1.47,1.446,Null
58.96,3,58.95819908914674,1.47,1.47,1.436,Null
57.86,4,57.86454095947993,1.47,1.47,1.425,Null
56.81,1,56.8094070088332,1.47,1.47,1.464,Null
55.79,2,55.793584613199926,1.47,1.47,1.45,Null
54.82,-1,54.817497266527184,1.47,1.47,1.487,Null
53.88,-1,53.88124319627521,1.47,1.47,1.474,Null
52.98,-1,52.98463390356931,1.47,1.47,1.462,Null
52.13,-3,52.12723185465866,1.47,1.47,1.478,Null
51.31,-3,51.30838669781211,1.47,1.47,1.466,Null
50.53,-3,50.52726951954645,1.47,1.47,1.454,Null
49.78,-5,49.78290478297325,1.47,1.47,1.49,Null
49.07,-4,49.07419970687503,1.47,1.47,1.477,Null
48.4,-4,48.399970945603215,1.47,1.47,1.461,Null
47.76,-6,47.75896851653361,1.47,1.47,1.433,Null
47.15,-5,47.14989699376326,1.47,1.47,1.426,Null
46.57,-5,46.5714340446265,1.47,1.47,1.418,Null
46.02,-7,46.02224643045553,1.47,1.47,1.46,Null
45.5,-7,45.501003626065135,1.47,1.47,1.45,Null
45.01,-7,45.00638923510108,1.47,1.47,1.44,Null
44.54,-8,44.53711039211145,1.47,1.47,1.477,Null
44.09,-8,44.09190534842483,1.47,1.47,1.464,Null
43.67,-8,43.66954943903006,1.47,1.47,1.452,Null
43.27,-9,43.268859622929156,1.47,1.47,1.489,Null
42.89,-9,42.88869778103472,1.47,1.47,1.476,Null
42.53,-8,42.52797294462227,1.47,1.47,1.462,Null
42.19,-2,42.185642614501454,1.47,1.47,1.175,Null
41.86,-5,41.860713317171864,1.47,1.47,1.235,Null
41.55,-4,41.55224052987933,1.47,1.47,1.24,Null
41.26,-7,41.25932809216499,1.47,1.47,1.296,Null
40.98,-7,40.98112720756996,1.47,1.47,1.3,Null
40.72,-7,40.716835125894114,1.47,1.47,1.303,Null
40.47,-8,40.465693583998366,1.47,1.47,1.354,Null
