bg,eq_BG,CGM_glucose,running_temp,rate,IOB,unsafe_action_reason
60,65,60.0,0,0,-0.1,Null
60,67,60,0,0,-0.149,Null
60,69,60,0,0,-0.198,Null
60,70,60,0,0,-0.246,Null
60,74,60,0,0,-0.343,Null
60,76,60.00152051470588,0,0,-0.388,Null
60.01,77,60.0070915255608,0,0,-0.433,Null
60.02,79,60.019856930555605,0,0,-0.475,Null
60.04,80,60.04327341713707,0,0,-0.516,Null
60.08,84,60.08088623788238,0,0,-0.605,Null
60.14,86,60.13616710615204,0,0,-0.643,Null
60.14,87,60.13616710615204,0,0,-0.679,Null
60.14,88,60.13616710615204,0,0,-0.713,Null
60.14,89,60.13616710615204,0,0,-0.745,Null
60.14,90,60.13616710615204,0,0,-0.775,Null
60.14,90,60.13616710615204,0,0,-0.804,Null
60.14,92,60.13616710615204,0,0,-0.831,Null
60.14,94,60.13616710615204,0,0,-0.906,Null
60.14,95,60.13616710615204,0,0,-0.929,Null
60.14,95,60.13616710615204,0,0,-0.951,Null
60.14,96,60.13616710615204,0,0,-0.971,Null
60.14,96,60.13616710615204,0,0,-0.989,Null
60.14,99,60.13616710615204,0,0,-1.056,Null
60.14,98,60.13616710615204,0,0,-1.072,Null
60.14,99,60.13616710615204,0,0,-1.084,Null
60.14,99,60.13616710615204,0,0,-1.096,Null
60.14,99,60.13616710615204,0,0,-1.107,Null
60.14,102,60.13616710615204,0,0,-1.166,Null
60.14,102,60.13616710615204,0,0,-1.175,Null
60.14,101,60.13616710615204,0,0,-1.182,Null
60.14,102,60.13616710615204,0,0,-1.187,Null
60.14,102,60.13616710615204,0,0,-1.191,Null
69.53,145,69.53163560838094,0,1.6,-1.195,row_38
70.38,116,70.37512823756838,1.6,0,-1.048,Null
71.25,120,71.25257020815211,0,0,-1.1,Null
72.16,122,72.16336066157662,0,0,-1.102,Null
74.05,74,74.05484302185916,0,0,0,Null
75.03,81,75.02520265578423,0,0,0,Null
76.01,82,76.00748153219988,0,0,0,Null
77,83,76.99965898852331,0,0,0,Null
78,84,78.00051363938279,0,0,0,Null
79.01,85,79.00944065758377,0,0,0,Null
80.03,86,80.02630337714363,0,0.7,0,row_30
81.05,87,81.05131311026078,0.7,0.7,0,Null
82.08,88,82.08493223644966,0.7,0.7,0,Null
83.13,89,83.1277965136282,0.7,0.7,0,Null
84.18,90,84.17690346528133,0.7,0.7,0,Null
85.23,91,85.22654704147033,0.7,0.7,0,Null
86.27,92,86.26907514148547,0.7,0.7,0,Null
87.3,93,87.29550509922021,0.7,0.7,0,Null
88.3,94,88.29602638161555,0.7,0.7,0,Null
89.26,95,89.26041378825691,0.7,0.7,0,Null
90.18,96,90.17836907388119,0.7,0.7,0,Null
91.04,96,91.03980441982296,0.7,0.7,0,Null
91.84,97,91.83507759935051,0.7,0.7,0,Null
92.56,97,92.5551859465922,0.7,0.7,0,Null
93.19,97,93.19192423329403,0.7,0.7,0,Null
93.74,97,93.73801015357232,0.7,0.7,0,Null
94.19,97,94.18718019062152,0.7,0,0,Null
94.53,101,94.53425808003367,0,0,-0.1,Null
94.78,102,94.77519779615885,0,0,-0.149,Null
94.91,104,94.90710289027119,0,0.15,-0.198,Null
94.93,106,94.93250518146037,0.15,0.35,-0.246,Null
94.86,108,94.8579824974818,0.35,0.5,-0.292,Null
94.69,109,94.69298920957287,0.5,0.6,-0.338,Null
94.45,107,94.4479645317792,0.6,0.45,-0.332,Null
94.13,106,94.1326176030042,0.45,0.35,-0.326,Null
93.76,105,93.7550273239763,0.35,0.25,-0.319,Null
93.32,106,93.32136324200685,0.25,0.35,-0.361,Null
92.84,106,92.83726273833909,0.35,0.35,-0.402,Null
92.31,107,92.30850386950743,0.35,0.45,-0.442,Null
91.74,105,91.74145430877056,0.45,0.25,-0.431,Null
91.14,104,91.1421593404784,0.25,0.15,-0.419,Null
90.52,104,90.51629984559763,0.15,0.15,-0.457,Null
89.87,105,89.86858242571326,0.15,0.25,-0.493,Null
89.2,105,89.2040898497217,0.25,0.25,-0.529,Null
88.53,106,88.52860137430001,0.25,0.35,-0.563,Null
87.85,106,87.84819602970478,0.35,0.35,-0.596,Null
87.17,106,87.16838787737592,0.35,0.35,-0.628,Null
86.49,105,86.49411005490016,0.35,0.25,-0.608,Null
85.83,105,85.8291596493349,0.25,0.25,-0.638,Null
85.18,105,85.17641265247535,0.25,0.25,-0.666,Null
84.54,106,84.53800161202251,0.25,0.35,-0.694,Null
83.92,104,83.91600659779999,0.35,0.15,-0.67,Null
83.31,105,83.31238089116994,0.15,0.25,-0.696,Null
82.73,104,82.72890103317066,0.25,0.15,-0.721,Null
82.17,107,82.16660275115909,0.15,0.45,-0.795,Null
81.63,105,81.62701253549365,0.45,0.25,-0.768,Null
81.11,103,81.11138539286175,0.25,0.1,-0.74,Null
80.62,106,80.62123866740555,0.1,0.35,-0.811,Null
80.16,104,80.15662512380597,0.35,0.15,-0.782,Null
79.72,105,79.7175909035179,0.15,0.25,-0.801,Null
79.3,105,79.30491540723261,0.25,0.25,-0.82,Null
78.92,106,78.91854539810006,0.25,0.35,-0.838,Null
78.56,105,78.5588395170359,0.35,0.25,-0.855,Null
78.23,105,78.2258889992073,0.25,0.25,-0.871,Null
77.92,106,77.91956356798478,0.25,0.35,-0.887,Null
77.64,106,77.63904866850766,0.35,0.35,-0.901,Null
77.38,107,77.38355089590897,0.35,0.45,-0.915,Null
77.15,105,77.15228722860756,0.45,0.25,-0.879,Null
76.94,104,76.94398083786982,0.25,0.15,-0.842,Null
76.76,103,76.75702472675457,0.15,0.1,-0.855,Null
76.59,107,76.58911337344433,0.1,0.45,-0.918,Null
76.44,105,76.43849226605138,0.45,0.25,-0.88,Null
76.3,103,76.3043207508911,0.25,0.1,-0.842,Null
76.19,106,76.18665093057896,0.1,0.35,-0.903,Null
76.08,104,76.08442022718222,0.35,0.15,-0.857,Null
76,104,75.99677946881346,0.15,0.15,-0.87,Null
75.92,105,75.9237728777087,0.15,0.25,-0.882,Null
75.86,105,75.86482984872856,0.25,0.25,-0.892,Null
75.82,105,75.81992528150953,0.25,0.25,-0.902,Null
75.79,106,75.78940134424874,0.25,0.35,-0.914,Null
75.77,104,75.7733419051005,0.35,0.15,-0.875,Null
75.77,105,75.77162777333682,0.15,0.25,-0.886,Null
75.78,105,75.7839819186534,0.25,0.25,-0.895,Null
75.81,105,75.80951802972614,0.25,0.25,-0.904,Null
75.85,106,75.84790582802096,0.25,0.35,-0.913,Null
75.9,105,75.89871347013758,0.35,0.25,-0.874,Null
75.96,106,75.96143405787521,0.25,0.35,-0.885,Null
76.04,106,76.03550708971811,0.35,0.35,-0.894,Null
76.12,107,76.11984577197941,0.35,0.45,-0.9,Null
76.21,105,76.21349830804135,0.45,0.25,-0.862,Null
76.32,103,76.3151330880797,0.25,0.1,-0.819,Null
76.42,106,76.42317614401935,0.1,0.35,-0.881,Null
76.54,104,76.53542519927136,0.35,0.15,-0.839,Null
76.65,107,76.65027462245575,0.15,0.45,-0.901,Null
76.77,106,76.76732711957479,0.45,0.35,-0.862,Null
76.89,105,76.88581697781609,0.35,0.25,-0.821,Null
77.01,105,77.00572546581186,0.25,0.25,-0.833,Null
77.13,106,77.12607447589816,0.25,0.35,-0.845,Null
77.25,107,77.24572486945976,0.35,0.45,-0.856,Null
77.36,107,77.36395295227776,0.45,0.45,-0.866,Null
77.48,106,77.48035257968247,0.45,0.35,-0.826,Null
77.59,106,77.59425712139034,0.35,0.35,-0.837,Null
