bg,eq_BG,CGM_glucose,running_temp,rate,IOB,unsafe_action_reason
90,95,90.0,0,3.43,-0.1,Null
90,81,90,3.43,3.43,0.2,Null
90,71,90,3.43,3.43,0.449,Null
90,62,90,3.43,3.43,0.646,Null
90,52,90,3.43,3.43,0.89,Null
89.99,44,89.98822930380848,3.43,3.43,1.081,Null
89.94,37,89.94481875008891,3.43,3.43,1.267,Null
89.84,27,89.84476629162432,3.43,3.43,1.497,Null
89.66,18,89.66035983748357,3.43,3.43,1.723,Null
89.36,11,89.36318985374558,3.43,3.43,1.893,Null
88.93,2,88.92584636655992,3.43,3.43,2.107,Null
88.32,-5,88.32335918182386,3.43,3.43,2.264,Null
87.53,-14,87.5344103036583,3.43,3.43,2.464,Null
86.54,-21,86.54232528687609,3.43,3.43,2.608,Null
85.34,-29,85.33583593923993,3.43,3.43,2.795,Null
83.91,-37,83.90960005682639,3.43,3.43,2.925,Null
82.26,-45,82.26446395174011,3.43,3.43,3.098,Null
80.41,-52,80.40745929868018,3.43,3.43,3.214,Null
78.35,-60,78.35153588548069,3.43,3.43,3.373,Null
76.12,-66,76.11504458691986,3.43,3.43,3.475,Null
73.72,-74,73.72099855973913,3.43,3.43,3.621,Null
71.2,-80,71.19615356735545,3.43,3.43,3.71,Null
68.57,-87,68.56995894318548,3.43,3.43,3.843,Null
65.87,-92,65.87343776814674,3.43,3.43,3.918,Null
63.14,-100,63.13805758461334,3.43,3.43,4.038,Null
60.39,-103,60.39465111759895,3.43,3.43,4.103,Null
57.67,-109,57.67244026288831,3.43,3.43,4.211,Null
55,-113,54.99820673266679,3.43,3.43,4.264,Null
52.4,-118,52.39564027704188,3.43,3.43,4.359,Null
49.88,-120,49.88488158680305,3.43,3.43,4.402,Null
47.48,-122,47.48226313577526,3.43,3.43,4.439,Null
45.2,-126,45.20023853803051,3.43,3.43,4.522,Null
43.05,-130,43.04748043940041,3.43,3.43,4.6,Null
41.03,-132,41.02911918056392,3.43,3.43,4.621,Null
39.15,-135,39.14708975653585,3.43,3.43,4.692,Null
39.92,47,39.916768487014885,3.43,3.43,0,Null
41.06,37,41.05535745924988,3.43,3.43,0.25,Null
42.23,28,42.23191600724626,3.43,3.43,0.498,Null
43.45,21,43.44717851874515,3.43,3.43,0.694,Null
44.7,12,44.69505240884652,3.43,3.43,0.938,Null
45.96,6,45.96430879441034,3.43,3.43,1.127,Null
47.24,-2,47.23985349800546,3.43,3.43,1.362,Null
48.5,-7,48.50372421936541,3.43,3.43,1.541,Null
49.74,-15,49.73592408563961,3.43,3.43,1.765,Null
50.92,-20,50.91516878001282,3.43,3.43,1.934,Null
52.02,-27,52.01959635444434,3.43,3.43,2.146,Null
53.03,-32,53.02746582906546,3.43,3.43,2.302,Null
53.92,-39,53.91785227791805,3.43,3.43,2.5,Null
54.67,-43,54.67133177795585,3.43,3.43,2.642,Null
55.27,-50,55.27063901012491,3.43,3.43,2.828,Null
55.7,-54,55.7012732783734,3.43,3.43,2.956,Null
55.95,-61,55.95202517713778,3.43,3.43,3.128,Null
56.02,-66,56.01539599821988,3.43,3.43,3.241,Null
55.89,-72,55.88788502181076,3.43,3.43,3.399,Null
55.57,-76,55.5701257051017,3.43,3.43,3.5,Null
55.07,-83,55.066859883250565,3.43,3.43,3.644,Null
54.39,-86,54.386748660401565,3.43,3.43,3.729,Null
53.54,-92,53.542028786276596,3.43,3.43,3.861,Null
52.55,-96,52.54803302680087,3.43,3.43,3.936,Null
51.42,-100,51.42260143119093,3.43,3.43,4.005,Null
50.19,-105,50.18541670354741,3.43,3.43,4.118,Null
48.86,-110,48.85730056342234,3.43,3.43,4.222,Null
47.46,-113,47.459508770328156,3.43,3.43,4.275,Null
46.01,-118,46.01306043824029,3.43,3.43,4.371,Null
44.54,-119,44.53813270823521,3.43,3.43,4.413,Null
43.05,-123,43.05354534103281,3.43,3.43,4.497,Null
41.58,-125,41.57635204804248,3.43,3.43,4.529,Null
40.12,-129,40.121547170767386,3.43,3.43,4.607,Null
